country,symbol,year,TA,TL,Eq,CA,CL,Sales,COGS,GP,PAT,Cash,Inv,PPE,dividends
IR,خمحور,2005,1045844,701277,344567,836355,691695,636334,495732,140602,88085,26822,454044,147280,84000
IR,خمحور,2006,935401,575099,360302,748797,563204,477337,357545,119792,10012,19813,448623,129416,
IR,خمحور,2007,699578,257645,441933,500025,242976,691782,511121,180661,97736,14112,387987,129423,90000
IR,خمحور,2008,837107,372645,464462,642465,355225,685511,563448,122063,91956,4839,473198,107513,120000
IR,خمحور,2009,1030177,626943,403234,843453,606236,801713,675434,126279,64444,5051,435833,91129,75000
IR,خمحور,2010,1056851,730829,326022,842835,707125,538393,452575,85818,21896,10367,391903,81082,6900
IR,خمحور,2011,1109046,765963,343083,915124,715331,880443,807107,73336,49918,779,513731,69382,18600
IR,خمحور,2012,966710,630102,336608,778233,597957,500929,414418,86511,8191,1537,471699,63441,900
IR,خمحور,2013,841949,509903,332046,630599,468792,641173,575978,65195,3601,2243,458161,56440,600
IR,خمحور,2014,1072270,598359,473911,750425,545558,1021607,906441,115166,22723,4692,499139,171808,16830
IR,خمحور,2015,1112956,655996,456960,785535,591967,761344,650973,110371,1136,3990,473842,168649,421
IR,خمحور,2016,1313670,857955,455715,995757,777824,1058218,955089,103129,1110,4731,404125,167123,4207
IR,خمحور,2017,1307010,860201,446809,992815,763484,833246,714853,118393,1755,13185,404010,162617,421
IR,خمحور,2018,1350419,893681,456738,1019216,782937,1130033,1001407,128626,5858,38139,418196,179367,
IR,خمحور,2019,1695597,1236347,459250,1365168,1097977,2361712,2172363,189349,6608,113246,556344,180090,841
IR,خمحور,2020,3084451,2355837,728614,2764093,2192223,5483335,4928680,554655,312763,177338,1402106,171520,100978
IR,خمحور,2021,12778879,5984214,6794665,6463325,5729854,9960952,9580605,380347,219793,170612,4122922,1438438,189763
IR,خمحور,2022,21545042,13697560,7847482,14725011,13317822,28256975,26635635,1621340,1242580,505082,9533235,1942655,600915
IR,خمحور,2023,34295530,25371460,8924070,26739435,24882042,34393007,31631228,2761779,1677503,269980,19335299,2658719,1012067
IR,خمحور,2024,32026213,21212581,10813632,24274309,20456001,28582866,24259194,4323672,2901629,472916,17420358,2832208,569288
IR,خمحور,2025,36559727,22423383,14136344,29009531,21281802,42603605,36016660,6586945,3891999,540625,14736255,2625832,411152
IR,خمهر,2000,514459,361958,152501,171584,147027,392021,304627,87394,65123,53426,31637,329525,
IR,خمهر,2001,721351,386860,334491,246673,198285,586191,454668,131523,108597,76396,78572,423917,
IR,خمهر,2002,1210388,664215,546173,533170,540499,1001960,822234,179726,141432,70277,91659,627422,
IR,خمهر,2003,1776880,1056035,720845,870427,1036252,1812572,1501551,311021,194080,29158,213882,871065,
IR,خمهر,2004,1712449,1174759,537690,701479,1167985,2421593,2213996,207597,107418,38094,314363,976279,
IR,خمهر,2005,1952262,1381046,571216,908370,1369613,2362301,2032729,329572,209232,27977,168652,960200,165600
IR,خمهر,2006,2037572,1255571,782001,998827,1236260,2246362,1853674,392688,233252,77622,271805,913928,209760
IR,خمهر,2007,1950001,1106782,843219,913077,1080742,2268387,1899892,368495,304499,51352,287547,983834,237360
IR,خمهر,2008,1916700,1218898,697802,833352,1188264,2336062,2128396,207666,91943,4938,294046,1041105,82800
IR,خمهر,2009,2140492,1537451,603041,1144053,1512326,2631752,2466494,165258,3839,8068,220211,930173,1656
IR,خمهر,2010,2441847,1833575,608272,1442431,1798097,3060300,2822609,237691,42499,8879,293994,920596,
IR,خمهر,2011,3313041,2712758,600283,2389138,2653730,3407145,3154821,252324,3451,6429,375057,847162,0
IR,خمهر,2012,2402369,2036539,365830,1503220,1934278,2635458,2571930,63528,-212467,8900,379606,829715,
IR,خمهر,2013,2645928,2300502,345426,1692593,2171220,3047926,2792846,255080,866,3586,456332,893607,
IR,خمهر,2014,2972686,2636849,335837,2041306,2474105,6095729,5608164,487565,110155,129865,597551,898784,
IR,خمهر,2015,2808824,2243987,564837,1954485,2024786,5658452,5348995,309457,46632,102393,463361,818120,
IR,خمهر,2016,2869065,2460171,408894,2027604,2173682,6741725,6405483,336242,-6226,41655,569301,809203,
IR,خمهر,2017,3755920,3392924,362996,2845387,3033388,7501191,7063483,437708,5238,24516,488276,880662,
IR,خمهر,2018,4602913,3588252,1014661,2684055,3107273,5256784,4378794,877990,-433240,367039,428046,1891660,
IR,خمهر,2019,4173985,4139642,34343,2229849,3442710,6189855,5831337,358518,-959396,78641,584992,1917919,
IR,خمهر,2020,10153812,6785328,3368484,5399917,5845897,14702337,13357759,1344578,448191,304211,1250116,4720863,
IR,خمهر,2021,13094228,8437759,4656469,8497425,6598386,26398439,24653999,1744440,462635,554148,1731813,4557399,
IR,خمهر,2022,19566841,13375277,6191564,13286135,10234351,47375891,44588751,2787140,480445,2179637,3205404,6188243,
IR,خمهر,2023,31026565,28136024,2890541,20687120,23283943,63060557,61603686,1456871,-1959285,1004645,4107451,10181152,
IR,خمهر,2024,54702807,32343188,22359619,16369989,23639357,88780467,89263031,-482564,-6666628,1029943,5162845,38126486,
IR,خمهر,2025,49828282,53932382,-4104100,33589085,41218887,141553253,133838587,7714666,81252,348881,6669927,15937140,
IR,خموتور,2000,159575,117706,41869,136097,97680,160532,110911,49621,18538,6807,98339,22508,
IR,خموتور,2001,204512,152904,51608,177749,131117,205554,147549,58005,28350,2685,142643,25770,
IR,خموتور,2002,242317,144003,98314,211488,123384,282283,195043,87240,33017,15245,155131,29730,
IR,خموتور,2003,272277,180825,91452,230961,153379,286136,202145,83991,28617,10488,173083,39465,
IR,خموتور,2004,349025,251101,97924,279902,228355,365902,275078,90824,42611,576,240173,68763,36000
IR,خموتور,2005,430880,299079,131801,358044,268032,477352,365842,111510,51127,7360,247132,70669,
IR,خموتور,2006,488937,269546,219391,419103,246523,523903,378606,145297,73573,30660,250694,67379,72000
IR,خموتور,2007,623674,403709,219965,529851,377921,629053,469601,159452,76897,22954,305275,65882,79200
IR,خموتور,2008,667055,395432,271623,555640,373010,626998,436894,190104,90924,5223,357532,108993,82620
IR,خموتور,2009,614450,393854,220596,492760,367492,456961,304796,152165,31605,1601,321258,119995,24300
IR,خموتور,2010,594915,367300,227615,477847,338216,552961,417618,135343,37780,3614,315638,112940,22680
IR,خموتور,2011,562501,348404,214097,450993,320443,588457,451446,137011,27286,18564,317621,106329,16200
IR,خموتور,2012,658926,417991,240935,547675,387256,852766,744707,108059,24529,36603,326456,105925,10206
IR,خموتور,2013,810489,562885,247604,664896,523785,1100941,1008959,91982,24457,48172,438113,137596,20412
IR,خموتور,2014,1046585,785458,261127,870569,736385,1485591,1302426,183165,49761,28707,618552,166825,30618
IR,خموتور,2015,914301,680705,233596,737290,622966,1141256,969397,171859,4273,28684,559512,164790,2041
IR,خموتور,2016,931485,736526,194959,769356,676391,1306084,1185052,121032,-29124,69853,594401,155659,
IR,خموتور,2017,1053854,832982,220872,864496,764884,1713631,1585961,127670,26042,110003,609314,185912,
IR,خموتور,2018,2613863,1697336,916527,2406541,1612794,2207570,1930759,276811,185226,379804,959390,203806,80015
IR,خموتور,2019,3295856,1569943,1725913,3033375,1450003,3645739,3315081,330658,174980,435234,1670325,259032,87159
IR,خموتور,2020,5730662,4040113,1690549,5284535,3889152,6785215,5917082,868133,628083,294572,2781826,446036,128596
IR,خموتور,2021,8952736,5747622,3205114,7981369,5572435,9536843,8357279,1179564,775783,902571,4936257,971255,150000
IR,خموتور,2022,16123130,10033788,6089342,14116740,9577297,21184762,17917424,3267338,2958910,3267511,7281102,2006178,900000
IR,خموتور,2023,25385416,14080306,11305110,21533279,13514279,33643028,29093745,4549283,3115768,2131992,12410859,3843642,960000
IR,خموتور,2024,28220192,8816017,19404175,22104275,8245555,54732050,43525521,11206529,9059065,1201393,14407476,6099024,3627000
IR,خموتور,2025,36267812,15501290,20766522,28306849,14664829,62378832,55241136,7137696,4989347,660877,17000658,7681563,1499160
IR,خنصیر,2000,19268,14747,4521,6707,14203,19628,16201,3427,2086,368,3282,8894,
IR,خنصیر,2001,33037,23285,9752,12551,22405,33242,21930,11312,7899,1239,3952,17510,
IR,خنصیر,2002,35013,21284,13729,15500,19977,42760,30378,12382,8185,1130,5442,16823,
IR,خنصیر,2003,57541,34744,22797,33033,32838,72284,44964,27320,19068,6309,8487,21974,
IR,خنصیر,2004,63350,33168,30182,31243,31200,41766,23855,17911,12635,2754,12136,29397,
IR,خنصیر,2005,65502,33319,32183,33925,31975,64092,53279,10813,6001,1692,12815,23031,4000
IR,خنصیر,2006,72426,30957,41469,41934,30501,66946,50974,15972,9286,4449,8390,22507,8500
IR,خنصیر,2007,69363,22062,47301,40412,21204,79802,60562,19240,13065,5809,9108,20941,10000
IR,خنصیر,2008,93532,44676,48856,55160,43577,92387,75424,16963,12471,6044,23597,24547,5100
IR,خنصیر,2009,113694,57616,56078,70712,56564,90342,73785,16557,13056,10961,12627,27522,5100
IR,خنصیر,2010,132702,66357,66345,82555,65326,135653,113927,21726,15622,18085,18269,34701,
IR,خنصیر,2011,120067,52585,67482,67406,51378,158532,138163,20369,10521,4499,14441,37676,4000
IR,خنصیر,2012,122016,52050,69966,71056,50446,108120,86819,21301,6399,28220,15527,34970,4000
IR,خنصیر,2013,157262,60041,97221,101729,57735,129879,103944,25935,31719,23372,17752,38330,11000
IR,خنصیر,2014,195353,88479,106874,131959,84980,269516,234001,35515,21742,10892,35142,46749,2200
IR,خنصیر,2015,231927,80972,150955,137400,75482,226506,193650,32856,15264,11877,34342,77741,1569
IR,خنصیر,2016,276159,92096,184063,168384,89929,333665,288976,44689,38659,13357,26571,81515,3922
IR,خنصیر,2017,332258,105303,226955,218113,101930,410669,352490,58179,26170,41546,39041,87570,12717
IR,خنصیر,2018,396476,110374,286102,248012,106954,330789,272324,58465,44268,63055,61555,114354,4558
IR,خنصیر,2019,497963,137472,360491,347518,133536,595946,505635,90311,67184,87773,85886,116338,3107
IR,خنصیر,2020,702745,185071,517674,560186,179573,1033202,813801,219401,160290,118279,129853,108452,16988
IR,خنصیر,2021,2087015,384739,1702276,915608,376928,2340456,1996955,343501,306754,152053,308882,1137300,43068
IR,خنصیر,2022,2535011,369844,2165167,1436816,366711,3591970,3110354,481616,505959,162450,338520,990675,258000
IR,خنصیر,2023,3665386,719398,2945988,2555146,714812,6487105,5047538,1439567,1168840,384194,685240,922668,120400
IR,خنصیر,2024,4497792,754573,3743219,3129152,754573,6462973,5316452,1146521,997631,294437,1046825,1171369,104000
IR,خنصیر,2025,5581101,1210944,4370157,3700598,1210944,6372169,5159643,1212526,872270,413778,1340573,1680068,88400
IR,خودرو,1990,235381.2,218214.6,17166.6,198846.2,198388,41806.8,26984.2,14822.6,7797.1,18329.1,154903.5,36373,
IR,خودرو,1991,439098.3,412382,26716.3,392787.2,396931.9,174375.8,133527,40848.8,9549.7,22746.6,305689.5,46517.5,
IR,خودرو,1992,805354.3,737415.2,67939.1,736969.7,696805.8,319342.7,263412.1,55930.6,4657.1,72768.1,549537.1,61941.6,
IR,خودرو,1993,859379.1,791824,67555.1,762017.7,774047.5,561859.9,455716.7,106143.2,15381.4,25483.1,613369.6,80719.8,
IR,خودرو,1994,1533238.3,1460978.9,72259.4,1406996.3,1436175.4,690558.5,504038.4,186520.1,47797.2,81598,995482.1,108154.3,28500
IR,خودرو,1995,2780526.2,2656186.2,124340,2482890.9,2621295,1440604.2,987381.2,453223,295072.8,88211.3,1307081.2,293348.7,
IR,خودرو,1996,4605959.6,3920322.1,685637.5,3754960.3,2876068.6,2290592.7,1757484.1,533108.6,589978.5,285137.4,2116711,168314.9,530100
IR,خودرو,1997,7552869.6,6693958.3,858911.3,5940711.4,4651695.3,3446574,2758327,688247,647416,24404.9,4369919,261125.5,342000
IR,خودرو,1998,9274728.4,8223441.3,1051287.1,6363422.3,5267581.8,4662349,3907116.3,755232.7,698334.4,312491.6,3487649.1,348187.3,342000
IR,خودرو,1999,13509481.7,11989790,1519691.7,9485406.1,7010668,6377496.2,5532630.4,844865.8,798477.8,410639.1,5222243.9,735016.9,
IR,خودرو,2000,16237617,14530807,1706810,9363438,12419527,8710589,7832495,878094,628071,656787,2658950,1244557,666900
IR,خودرو,2001,20463686,18725461,1738225,10576490,13104939,11471661,10249569,1222092,821370,933820,2848945,1756959,881719
IR,خودرو,2002,25205208,22876183,2329025,12315607,17547894,22373643,16434749,5938894,466592,1021834,4404664,4059388,521817
IR,خودرو,2003,36023632,32559111,3464521,18727835,29047610,32586245,26268063,6318182,2561894,759105,7254961,5271437,1200000
IR,خودرو,2004,51759997,48224677,3535320,28862061,45001176,42253858,37134794,5119064,3591722,758452,9006112,5611180,3240000
IR,خودرو,2005,56595173,47327836,9267337,26211147,44524946,45039116,38664053,6375063,4832017,961745,6506958,6672994,2790000
IR,خودرو,2006,64766600,57964202,6802398,34079423,48814120,44623916,37035242,7588674,2272329,2203821,832838,16487337,
IR,خودرو,2007,67927167,61485857,6441310,36293910,58134063,52632908,46126761,6506147,2201245,1616027,7446456,14364011,1890000
IR,خودرو,2008,73452370,67878585,5573785,39317246,65428770,64304942,55542101,8762841,934090,2149271,8115088,14384516,
IR,خودرو,2009,80306752,72254958,8051794,47266205,69983860,83610826,69717889,13892937,2172350,1418082,10016156,13853025,945000
IR,خودرو,2010,91607597,80989433,10618164,57234427,78367873,98693971,80592744,18101227,3886140,3773079,10812298,16510756,1260000
IR,خودرو,2011,101708893,88813723,12895170,65251365,86066127,107420961,91567956,15853005,3543306,2847132,12127044,14694744,2028600
IR,خودرو,2012,103495036,96610544,6884492,72854799,85410109,70568596,67373864,3194732,-3982078,2904648,16722722,16684031,
IR,خودرو,2013,94956269,88558636,6397633,67475191,80251299,84724351,74951414,9772937,-916859,3278501,16203665,14971320,
IR,خودرو,2014,95888201,81811779,14076422,65435515,73051672,167193302,142293843,24899459,5978319,5466988,11594489,15416294,
IR,خودرو,2015,137523528,119519574,18003954,97766681,95630839,184162269,164720865,19441404,819534,2327045,11684914,15331855,76500
IR,خودرو,2016,187520372,167349334,20171038,113215647,147542110,257851151,235425137,22426014,2249084,3816565,12294154,15313079,229500
IR,خودرو,2017,229001286,208185144,20816142,145948734,188551805,314464917,295803641,18661276,874604,3542310,19084769,15629893,91800
IR,خودرو,2018,234485077,309825109,-75340032,167979824,280530412,204240922,236178002,-31937080,-96064374,5601193,32779423,16042314,0
IR,خودرو,2019,558391975,399976695,158415280,206826144,335083476,333178431,382085066,-48906635,-52600756,18151199,32241973,183228543,
IR,خودرو,2020,659129142,658193902,935240,293452644,612565771,670802591,783067132,-112264541,-155050040,23868731,87194783,184765684,
IR,خودرو,2021,755710762,875485286,-119774524,351934487,828369625,1098571317,1151113328,-52542011,-120049764,39952853,130856924,192657291,
IR,خودرو,2022,870273910,1316572211,-446298301,398619472,1259157579,1881503420,2086602675,-205099255,-319636009,91092365,128360007,217991377,
IR,خودرو,2023,998520547,1802471440,-803950893,480452938,1734941199,2540145669,2699281004,-159135335,-364540360,84585115,130208751,232258935,
IR,خودرو,2024,3766236814,2409880211,1356356603,648012428,2205015145,3315356109,3315890420,-534311,-196540736,162656860,208755492,1271247089,
IR,خودرو,2025,4165894311,2807960120,1357934191,961887068,2718762568,5103206810,4967160666,136046144,1577588,205201264,396315363,1254948053,
IR,خوساز,1992,55233,51677,0,44886,49271,0,0,0,524,0,32854,3441,
IR,خوساز,1993,47924.9,44263.3,3661.6,37060.7,41802.5,23695.1,16201.6,7493.5,780.6,1488.8,26052.1,5452,
IR,خوساز,1994,59504.2,48682.1,10822.1,52403.2,46333.6,30000.4,17099.6,12900.8,4724.6,3110.2,24985.1,5890.4,
IR,خوساز,1995,73762.8,62549.1,11213.7,66444.7,60920.6,39277.9,28179.1,11098.8,6746.7,14333.2,26634.7,7657,
IR,خوساز,1996,106862.7,79158.9,27703.8,87272.6,77278.5,83801.3,56697.8,27103.5,23484,7652.7,47667,18393.8,
IR,خوساز,1997,118100.5,80344.8,37755.7,86868.9,78014.8,72339.4,55787,16552.4,15112.7,1168.3,58201.4,27507.8,
IR,خوساز,1998,144899.4,92003.7,52895.7,87822.1,89336.2,110968.4,92188.3,18780.1,12432.5,1057.2,65786.8,48171.9,
IR,خوساز,1999,209527.5,143329.8,66197.7,129916.7,119851.8,159269.5,126918.1,32351.4,23828.3,2769.2,68813.3,63779.8,
IR,خوساز,2000,249880,171926,77954,158539,147262,276734,230508,46226,18159,4227,98814,75890,16000
IR,خوساز,2001,275011,204226,70785,189169,172289,316118,263502,52616,31566,7051,147022,79390,
IR,خوساز,2002,359515,269929,89586,200330,249436,580202,527850,52352,18701,21375,147696,148277,
IR,خوساز,2003,457474,350402,107072,213715,324348,938483,840278,98205,61651,12881,157535,234119,40000
IR,خوساز,2004,596846,472192,124654,325310,432149,1148734,1045214,103520,87484,11627,236118,261289,70000
IR,خوساز,2005,837201,674141,163060,489178,653917,1629680,1514763,114917,66280,7099,267837,338036,66000
IR,خوساز,2006,679360,528685,150675,336874,503601,1598172,1550161,48011,-6450,27987,210623,332684,
IR,خوساز,2007,721374,530591,190783,369539,501723,1868304,1788050,80254,40107,5262,202554,311874,
IR,خوساز,2008,860871,738943,121928,498955,707550,1977181,1921587,55594,7512,34803,211005,306120,0
IR,خوساز,2009,615480,478720,136760,312566,442997,2412619,2325973,86646,24268,7423,202605,284610,
IR,خوساز,2010,731613,585873,145740,451724,539207,2952674,2839100,113574,34182,3723,265925,265943,
IR,خوساز,2011,759260,592980,166280,501228,542829,2853602,2732968,120634,33246,3190,232204,241784,
IR,خوساز,2012,613496,474307,139189,375580,413804,1296042,1278166,17876,-33953,3685,240850,227148,
IR,خوساز,2013,551798,439107,112691,341758,344561,1619525,1509282,110243,-25560,2362,211147,203671,
IR,خوساز,2014,685181,660544,24637,484535,558455,3524759,3394737,130022,4667,31286,350404,198238,
